"","id","vintage_year","monthly_installment","loan_balance","bureau_score","num_bankrupt_iva","time_since_bankrupt","num_ccj","time_since_ccj","ccj_amount","num_bankrupt","num_iva","min_months_since_bankrupt","pl_flag","region","ltv","arrears_months","origination_date","maturity_date","repayment_type","arrears_status","arrears_segment","mob","remaining_mat","loan_term","live_status","repaid_status","month","arrears_event","bankrupt_event","term_expiry_event","worst_arrears_status","max_arrears_12m","recent_arrears_date","months_since_2mia","avg_mia_6m","max_arrears_bal_6m","max_mia_6m","avg_bal_6m","avg_bureau_score_6m","cc_util","annual_income","emp_length","months_since_recent_cc_delinq","default_event","default_flag"
"9877",9960616,2005,361.4,56417.9,"494","0","0","0","0","0","0","0","0",1,"r_l",0.6699,0,2005-12-02,2035-12-31,"Non-IO",1,1,117,243,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,56894,"504",0.721,49757,1,11,0,1
"9878",7234567,2005,433.5,57316.68,"447","0","0","0","0","0","0","0","0",0,"r_g",0.6669,0,2005-12-20,2030-12-31,"Non-IO",1,1,117,183,25,1,0,9,0,0,0,1,0,"NA","NA",0,-158,0,58070,"444",0.3845,103070,9,14,0,1
"9879",9873075,2006,379.28,100192.98,"409","0","0","0","0","0","0","0","0",0,"r_b",0.8323,0,2006-01-31,2024-01-31,"IO",1,1,116,100,18,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,100194,"426",0.7054,50340,4,7,0,1
"9880",8856371,2006,615.63,108545.36,"NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"r_e",0.365,0,2006-02-21,2041-02-28,"Non-IO",1,1,115,305,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,109182,"NA",0.4951,87386,5,7,0,1
"9881",4573231,2005,444.54,118268.58,"376","0","0","0","0","0","0","0","0",0,"r_e",0.1516,0,2005-09-26,2030-09-30,"IO",1,1,120,180,25,1,0,9,0,0,0,1,0,"NA","NA",0,-26,0,118258,"450",0.1935,63182,10,10,0,1
"9882",6014143,2005,452.3,70073.49,"422","0","0","0","0","0","0","0","0",1,"r_c",0.7571,0,2005-09-21,2035-09-30,"Non-IO",1,1,120,240,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,70676,"436",0.3639,73364,9,18,0,1
"9883",7729185,2007,1898.49,501862.43,"518","0","0","0","0","0","0","0","0",0,"r_d",0.6968,0,2007-05-11,2027-05-31,"IO",1,1,100,140,20,1,0,9,0,0,0,1,0,"NA","NA",0,-18,0,501838,"508",0.5033,81797,8,8,0,1
"9884",4823816,2003,580,91483.56,"521","0","0","0","0","0","0","0","0",0,"r_d",0.3648,0,2003-09-10,2028-09-30,"Non-IO",1,1,144,156,25,1,0,9,0,0,0,1,0,"NA","NA",0,-160,0,92296,"514",0.4401,38487,4,11,0,1
"9885",4159811,2007,604.87,159859.06,"524","0","0","0","0","0","0","0","0",0,"r_d",0.2289,0,2007-04-30,2027-04-30,"IO",1,1,101,139,20,1,0,9,0,0,0,1,0,"NA","NA",0,-97678,0,159860,"542",0.466,62589,4,5,0,1
"9886",3617289,2005,382,59630.85,"421","0","0","0","0","0","0","0","0",1,"r_a",0.7968,0,2005-12-07,2035-12-31,"Non-IO",1,1,117,243,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,60134,"424",0.3926,71371,8,12,0,1
"9887",5157814,2006,366.9,92929.86,"474","0","0","0","0","0","0","0","0",0,"r_c",0.7894,0,2006-09-21,2041-09-30,"IO",1,1,108,312,35,1,0,9,0,0,0,1,0,"NA","NA",0,-244,0,93226,"434",0.4276,59371,11,5,0,1
"9888",1509650,2005,484.4,74507.18,"464","0","0","1","63","908","0","0","0",0,"r_c",0.5007,0,2005-01-19,2035-01-31,"Non-IO",1,1,128,232,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,75208,"448",0.3185,38804,4,14,0,1
"9889",6264396,2006,1138.81,219236.14,"509","0","0","0","0","0","0","0","0",0,"r_l",0.8306,0,2006-02-14,2036-02-29,"Non-IO",1,1,115,245,30,1,0,9,0,0,0,1,0,"NA","NA",0,-4422,0,220312,"510",0.4043,54373,2,9,0,1
"9890",5520448,2006,707.75,41205.83,"296","0","0","0","0","0","0","0","0",0,"r_c",0.4047,0,2006-04-28,2021-04-30,"Non-IO",1,1,113,67,15,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,43124,"310",0.7083,44511,5,8,0,1
"9891",4523614,2005,111.96,14467.48,"453","0","0","0","0","0","0","0","0",0,"r_c",0.0797,0,2005-07-14,2030-07-31,"Non-IO",1,1,122,178,25,1,0,9,0,0,0,1,0,"NA","NA",0,-18416,0,14666,"454",0.7844,21983,3,9,0,1
"9892",2288321,2006,384.5,61368.4,"234","0","0","0","0","0","0","0","0",1,"r_c",0.6327,0,2006-09-29,2036-09-30,"Non-IO",1,1,108,252,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,61858,"234",0.2973,71651,9,12,0,1
"9893",8633292,2006,852.57,119614.7,"381","0","0","0","0","0","0","0","0",0,"r_d",0.4964,0,2006-01-11,2026-01-31,"Non-IO",1,1,116,124,20,1,0,9,0,0,0,1,0,"NA","NA",0,-3994,0,121506,"380",0.1506,51997,4,13,0,1
"9894",9328978,2006,248.09,32428.88,"355","0","0","0","0","0","0","0","0",1,"r_i",0.559,0,2006-02-20,2031-02-28,"Non-IO",1,1,115,185,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,32840,"390",0.864,24022,2,10,0,1
"9895",1261118,2007,476.91,77123.9,"544","0","0","0","0","0","0","0","0",1,"r_i",0.7438,0,2007-05-08,2037-05-31,"Non-IO",1,1,100,260,30,1,0,9,0,0,0,1,0,"NA","NA",0,-24,0,77708,"502",0.4581,54704,6,7,0,1
"9896",4624070,2007,502.7,126697.83,"415","0","0","0","0","0","0","0","0",1,"r_g",1.0481,0,2007-04-26,2037-04-30,"IO",1,1,101,259,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,126692,"410",0.5397,79531,4,6,0,1
"9897",9301516,2006,95.83,25320.27,"503","0","0","0","0","0","0","0","0",0,"r_i",0.3192,0,2006-08-31,2031-08-31,"IO",1,1,109,191,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,25320,"504",0.541,61123,5,6,0,1
"9898",7182768,2003,360.95,21223.34,"543","0","0","0","0","0","0","0","0",0,"r_e",0.445,0,2003-05-08,2021-05-31,"Non-IO",1,1,148,68,18,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,22172,"544",0.7486,70887,9,3,0,1
"9899",3751660,2007,551.5,74849.23,"385","0","0","0","0","0","0","0","0",1,"r_i",0.7748,0,2007-04-05,2032-04-30,"Non-IO",1,1,101,199,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,75722,"392",0.5864,50587,2,6,0,1
"9900",8826943,2005,1710.77,208177.61,"377","0","0","0","0","0","0","0","0",1,"r_l",0.9023,0,2005-08-02,2029-08-31,"Non-IO",1,1,121,167,24,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,211242,"382",0.4831,78180,5,11,0,1
"9901",2917154,2002,242,52129.74,"444","0","0","0","0","0","0","0","0",1,"r_i",0.4077,0,2002-07-12,2018-07-31,"Non-IO",1,1,158,34,16,1,0,9,0,0,0,1,0,"NA","NA",0,-250,0,52250,"444",0.4567,56019,10,9,0,1
"9902",3932843,2005,375.23,99157.4,"315","0","0","0","0","0","0","0","0",0,"r_c",0.8365,0,2005-11-16,2015-11-30,"IO",1,1,118,2,10,1,0,9,0,0,1,1,0,"NA","NA",0,0,0,99154,"316",0.7321,38996,2,7,1,0
"9903",3381863,2005,741.9,96964.76,"258","0","0","1","15","3692","0","0","0",1,"r_l",0.6705,0.1855,2005-12-20,2030-12-31,"Non-IO",2,1,117,183,25,1,0,9,0,0,0,2,1.4123,"NA","NA",0,1018,2,98296,"254",0.3918,57391,7,14,0,1
"9904",8627281,2005,944.55,112239.63,"271","0","0","2","16","62518","0","0","0",1,"r_m",0.6575,1,2005-12-08,2028-12-31,"Non-IO",2,2,117,159,23,1,0,9,1,0,0,2,1,"NA","NA",0,944,2,113642,"312",0.9016,35167,4,10,1,0
"9905",7716239,2003,1108.3,186240.16,"488","0","0","0","0","0","0","0","0",0,"r_d",0.4247,0,2003-04-14,2028-04-30,"Non-IO",1,1,149,151,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,187598,"486",0.6608,31188,2,12,0,1
"9906",5719719,2006,563.2,141941.31,"506","0","0","0","0","0","0","0","0",1,"r_b",0.7987,0,2006-10-17,2031-10-31,"IO",1,1,107,193,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,141934,"506",0.2377,42522,4,16,0,1
"9907",5477850,2006,406.1,70717.73,"429","0","0","0","0","0","0","0","0",1,"r_i",0.6131,0,2006-04-27,2041-04-30,"Non-IO",1,1,113,307,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,71846,"430",0.5743,77345,6,7,0,1
"9908",8256524,2006,793.8,202179.64,"349","0","0","0","0","0","0","0","0",1,"r_b",0.881,0,2006-03-28,2036-03-31,"IO",1,1,114,246,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,202170,"458",0.4087,63597,4,4,0,1
"9909",7356436,2003,192.65,50921,"525","0","0","0","0","0","0","0","0",0,"r_d",0.2576,0,2003-07-24,2026-07-31,"IO",1,1,146,130,23,1,0,9,0,0,0,1,0,"NA","NA",0,-55060,0,50922,"524",0.4825,74133,8,6,0,1
"9910",9147235,2003,680.93,115575.61,"399","0","0","0","0","0","0","0","0",1,"r_h",0.6813,0,2003-12-17,2038-12-31,"Non-IO",1,1,141,279,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,116412,"410",0.2121,70270,8,16,0,1
"9911",8286308,2004,746.7,79697.47,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"r_b",0.279,0,2004-09-28,2029-09-30,"Non-IO",1,1,132,168,25,1,0,9,0,0,0,1,0,"NA","NA",0,-21662,0,82126,"NA",0.3782,57179,7,14,0,1
"9912",1227430,2005,1057.8,169653.78,"344","0","0","0","0","0","0","0","0",0,"r_l",0.6924,0,2005-03-02,2036-03-31,"Non-IO",1,1,126,246,31,1,0,9,0,0,0,1,0,"NA","NA",0,-1208,0,171152,"364",0.637,50592,4,11,0,1
"9913",6413340,2007,249.2,33922.04,"356","0","0","0","0","0","0","0","0",1,"r_i",0.6482,0,2007-04-12,2032-04-30,"Non-IO",1,1,101,199,25,1,0,9,0,0,0,1,0,"NA","NA",0,-464,0,34316,"336",0.3905,56105,3,14,0,1
"9914",9175942,2004,829.1,218550.33,"363","0","0","1","71","24971","0","0","0",0,"r_b",0.6985,0,2004-11-01,2026-11-30,"IO",1,1,130,134,22,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,218550,"370",0.2115,44395,2,13,0,1
"9915",9105854,2006,919.38,242912.61,"334","0","0","0","0","0","0","0","0",0,"r_d",0.6768,0,2006-09-15,2027-09-30,"IO",1,1,108,144,21,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,242914,"302",0.3062,77620,7,13,0,1
"9916",8955268,2006,730.3,108139.16,"273","0","0","0","0","0","0","0","0",1,"r_g",0.7371,0.6599,2006-02-28,2034-02-28,"Non-IO",2,1,115,221,28,1,0,9,0,0,0,1,0.6599,"NA","NA",0,0,0,108696,"236",0.198,54351,3,14,0,1
"9917",1598895,2003,492.9,58471.56,"336","0","0","0","0","0","0","0","0",0,"r_e",0.2872,0,2003-10-29,2028-10-31,"Non-IO",1,1,143,157,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,59416,"336",0.814,71415,5,6,0,1
"9918",1177697,2005,151.9,36322.6,"182","0","0","1","48","954","0","0","0",1,"r_i",0.6838,0,2005-03-30,2027-03-31,"IO",1,1,126,138,22,1,0,9,0,0,0,1,0,"NA","NA",0,-1030,0,36410,"182",0.6745,56690,8,10,0,1
"9919",6286305,2006,744.42,147007.8,"429","0","0","1","59","3242","0","0","0",1,"r_c",0.7421,0,2006-01-04,2031-01-31,"Non-IO",1,1,116,184,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,147552,"424",0.4523,48115,3,6,0,1
"9920",7586870,2007,474.8,85715.69,"330","0","0","0","0","0","0","0","0",1,"r_c",0.8503,0,2007-02-02,2042-02-28,"Non-IO",1,1,103,317,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,86180,"354",0.6481,70365,9,3,0,1
"9921",6800544,2006,761.6,191938.23,"510","0","0","0","0","0","0","0","0",0,"r_h",0.9114,0,2006-08-10,2031-08-31,"IO",1,1,109,191,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,191928,"510",0.4308,56545,8,10,0,1
"9922",3739998,2006,504.8,120592.85,"338","0","0","0","0","0","0","0","0",1,"r_d",0.821,0,2006-05-30,2031-05-31,"Non-IO",1,1,112,188,25,1,0,9,0,0,0,1,0,"NA","NA",0,-184,0,120678,"308",0.6324,76444,9,6,0,1
"9923",5951551,2004,672.53,41297.92,"322","0","0","0","0","0","0","0","0",0,"r_g",0.4003,0,2004-08-25,2022-08-31,"Non-IO",1,1,133,83,18,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,43094,"348",0.3664,38571,4,11,0,1
"9924",1086714,2005,382.6,58274.18,"371","0","0","0","0","0","0","0","0",1,"r_c",0.6194,0,2005-04-14,2035-04-30,"Non-IO",1,1,125,235,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,58798,"382",0.6753,66808,7,10,0,1
"9925",9316532,2005,710.1,178937.9,"333","0","0","0","0","0","0","0","0",1,"r_m",0.9276,0,2005-03-11,2030-03-31,"IO",1,1,126,174,25,1,0,9,0,0,0,1,0,"NA","NA",0,-368,0,178928,"458",0.2537,85889,7,12,0,1
"9926",5184895,2005,603.22,79127.52,"397","0","0","0","0","0","0","0","0",0,"r_e",0.3113,0,2005-10-14,2030-10-31,"Non-IO",1,1,119,181,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,80196,"528",0.3159,54518,3,12,0,1
"9927",3802185,2002,439.8,45224.52,"386","0","0","0","0","0","0","0","0",0,"r_a",0.3862,0,2002-09-23,2027-09-30,"Non-IO",1,1,156,144,25,1,0,9,0,0,0,1,0,"NA","NA",0,-2914,0,46158,"432",0.402,42993,3,6,0,1
"9928",3272152,2006,323.49,57620.17,"477","0","0","0","0","0","0","0","0",1,"r_e",0.1824,0,2006-08-15,2041-08-31,"Non-IO",1,1,109,311,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,57942,"478",0.6256,74799,8,4,0,1
"9929",9697156,2005,470.1,73439.77,"273","0","0","0","0","0","0","0","0",1,"r_c",0.7016,0,2005-12-15,2035-12-31,"Non-IO",1,1,117,243,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,74066,"296",0.3335,70373,5,13,0,1
"9930",7635529,2006,476.3,120027.46,"278","0","0","0","0","0","0","0","0",1,"r_d",0.6911,0,2006-07-11,2031-07-31,"IO",1,1,110,190,25,1,0,9,0,0,0,1,0,"NA","NA",0,-4,0,120022,"258",0.2091,33928,3,15,0,1
"9931",6512315,2005,1008.8,266516.57,"307","0","0","3","25","17201","0","0","0",0,"r_d",0.6614,0,2005-07-12,2030-07-31,"IO",1,1,122,178,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,266516,"282",0.2435,45591,1,11,0,1
"9932",6466068,2007,429.7,105832.66,"278","0","0","0","0","0","0","0","0",1,"r_h",0.9716,0,2007-03-13,2032-03-31,"IO",1,1,102,198,25,1,0,9,0,0,0,1,0,"NA","NA",0,-1548,0,105686,"278",0.2126,54922,3,13,0,1
"9933",2836938,2006,334.6,59443.92,"506","0","0","0","0","0","0","0","0",1,"r_i",0.7422,0,2006-04-10,2041-04-30,"Non-IO",1,1,113,307,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,59784,"510",0.5239,49557,3,11,0,1
"9934",2127788,2006,357.85,89669.04,"247","0","0","0","0","0","0","0","0",1,"r_e",0.1779,0,2006-05-26,2031-05-31,"IO",1,1,112,188,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,89672,"258",0.9502,65298,5,12,0,1
"9935",6410597,2006,342.2,86245.92,"512","0","0","0","0","0","0","0","0",1,"r_l",0.8056,0,2006-10-10,2031-10-31,"IO",1,1,107,193,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,86242,"504",0.2941,42136,1,10,0,1
"9936",2756691,2006,478.3,85039.34,"434","0","0","0","0","0","0","0","0",0,"r_c",0.7255,0,2006-05-23,2040-05-31,"Non-IO",1,1,112,296,34,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,85584,"458",0.6041,65618,9,5,0,1
"9937",8326139,2005,257.19,67944.4,"442","0","0","0","0","0","0","0","0",0,"r_l",0.5723,0,2005-12-22,2030-12-31,"IO",1,1,117,183,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,67944,"424",0.7411,66528,6,13,0,1
"9938",6247915,2006,264.39,52558.58,"464","0","0","0","0","0","0","0","0",0,"r_f",0.1784,0,2006-10-20,2031-10-31,"IO",1,1,107,193,25,1,0,9,0,0,0,1,0,"NA","NA",0,-84166,0,55696,"416",0.6933,26640,1,6,0,1
"9939",5873678,2007,1163.72,307537.35,"641","0","0","0","0","0","0","0","0",0,"r_f",0.5833,0,2007-04-02,2022-04-30,"IO",1,1,101,79,15,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,307538,"638",0.3093,80963,5,16,0,1
"9940",1614833,2004,363.6,45196,"450","0","0","0","0","0","0","0","0",1,"r_c",0.5332,0,2004-12-15,2029-12-31,"Non-IO",1,1,129,171,25,1,0,9,0,0,0,1,0,"NA","NA",0,-950,0,45834,"426",0.3017,53343,1,10,0,1
"9941",4914852,2006,480.09,120987.01,"526","0","0","0","0","0","0","0","0",1,"r_l",0.8036,0,2006-02-07,2041-02-28,"IO",1,1,115,305,35,1,0,9,0,0,0,1,0,"NA","NA",0,-1822,0,120582,"524",0.2827,70612,11,15,0,1
"9942",5546312,2005,409.7,72225.74,"232","0","0","2","33","3211","0","0","0",1,"r_h",0.6776,0,2005-09-28,2040-09-30,"Non-IO",1,1,120,300,35,1,0,9,0,0,0,2,1,"NA","NA",0,0,0,72638,"198",0.2877,69202,8,18,0,1
"9943",6005625,2007,697.23,72669.77,"363","0","0","0","0","0","0","0","0",0,"r_i",0.516,0,2007-01-04,2027-01-31,"Non-IO",1,1,104,136,20,1,0,9,0,0,0,1,0,"NA","NA",0,-1738,0,74454,"364",0.6334,67413,9,9,0,1
"9944",3318202,2006,415.83,73421.15,"468","0","0","0","0","0","0","0","0",1,"r_l",0.7772,0,2006-03-29,2041-03-31,"Non-IO",1,1,114,306,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,73850,"478",0.4599,61610,9,5,0,1
"9945",3940134,2003,786.5,205805.15,"224","0","0","0","0","0","0","0","0",0,"r_m",0.8403,0,2003-04-04,2028-04-30,"IO",1,1,149,151,25,1,0,9,0,0,0,1,0,"NA","NA",0,-1486,0,206044,"224",0.7446,57708,6,5,0,1
"9946",5081184,2006,652.3,173035.48,"382","0","0","0","0","0","0","0","0",0,"r_e",0.2323,0,2006-03-27,2026-03-31,"IO",1,1,114,126,20,1,0,9,0,0,0,1,0,"NA","NA",0,-2558,0,173028,"376",0.2874,70587,6,10,0,1
"9947",5959256,2006,62.83,84717.32,"206","0","0","0","0","0","0","0","0",0,"r_d",0.5753,0,2006-07-27,2031-07-31,"IO",1,1,110,190,25,1,0,9,0,0,0,1,0,"NA","NA",0,-346,0,84716,"214",0.6694,51756,2,7,0,1
"9948",8480476,2003,352.3,37692.04,"146","0","0","0","0","0","0","0","0",1,"r_i",0.4126,0,2003-01-07,2028-01-31,"Non-IO",1,1,152,148,25,1,0,9,0,0,0,1,0,"NA","NA",0,-994,0,38430,"154",0.2942,56064,8,15,0,1
"9949",1828216,2006,272.4,64628.8,"377","0","0","0","0","0","0","0","0",0,"r_i",0.8664,0,2006-08-10,2031-08-31,"IO",1,1,109,191,25,1,0,9,0,0,0,1,0,"NA","NA",0,-148,0,64678,"294",0.3426,66322,10,12,0,1
"9950",7154071,2005,692.39,183230.16,"-40","0","0","0","0","0","0","0","0",0,"r_f",0.5646,1.6612,2005-03-16,2030-03-31,"IO",2,2,126,174,25,1,0,9,0,0,0,2,1.6612,"NA","NA",0,1150,2,182726,"166",0.3827,80226,5,13,0,1
"9951",2662648,2006,432.5,109030.07,"325","0","0","0","0","0","0","0","0",0,"r_d",0.7841,0,2006-09-21,2031-09-30,"IO",1,1,108,192,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,109024,"266",0.4076,85630,12,5,0,1
"9952",9715050,2006,1055.9,140228.92,"240","0","0","1","16","359","0","0","0",0,"r_d",0.5206,0,2006-07-19,2031-07-31,"Non-IO",1,1,110,190,25,1,0,9,0,0,0,1,0.3086,"NA","NA",0,0,0,141940,"232",0.1775,47703,2,12,0,1
"9953",6322328,2007,724.1,130673.97,"394","0","0","0","0","0","0","0","0",1,"r_m",0.7997,0,2007-05-18,2042-05-31,"Non-IO",1,1,100,320,35,1,0,9,0,0,0,1,0,"NA","NA",0,-268,0,131448,"406",0.4337,71304,11,3,0,1
"9954",4061541,2004,310.3,66028.91,"399","0","0","0","0","0","0","0","0",0,"r_i",0.4304,0,2004-09-08,2034-09-30,"Non-IO",1,1,132,228,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,66972,"458",0.3327,55949,7,14,0,1
"9955",5126254,2004,426.3,116876.67,"474","0","0","0","0","0","0","0","0",0,"r_b",0.6489,0,2004-03-17,2034-03-31,"IO",1,1,138,222,30,1,0,9,0,0,0,1,0,"NA","NA",0,-88,0,116872,"502",0.3997,64447,5,14,0,1
"9956",3378566,2005,779.04,102354.78,"154","0","0","0","0","0","0","0","0",0,"r_c",0.751,0,2005-12-08,2030-12-31,"Non-IO",1,1,117,183,25,1,0,9,0,0,0,1,0,"NA","NA",0,-394,0,103742,"188",0.5436,48626,6,9,0,1
"9957",3584638,2006,419.4,55647.37,"498","0","0","0","0","0","0","0","0",1,"r_g",0.7679,0,2006-05-31,2031-05-31,"Non-IO",1,1,112,188,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,56330,"494",0.6739,74061,6,8,0,1
"9958",5350265,2006,393.9,104153.63,"447","0","0","0","0","0","0","0","0",0,"r_h",0.8845,0,2006-03-22,2030-03-31,"IO",1,1,114,174,24,1,0,9,0,0,0,1,0,"NA","NA",0,-328,0,104154,"406",0.346,49183,1,12,0,1
"9959",6447156,2004,462.99,70657.83,"339","0","0","0","0","0","0","0","0",0,"r_l",0.7234,0,2004-11-17,2034-11-30,"Non-IO",1,1,130,230,30,1,0,9,0,0,0,1,0,"NA","NA",0,-118,0,71338,"364",0.5641,80425,6,11,0,1
"9960",3657054,2007,450.3,112791.63,"474","0","0","0","0","0","0","0","0",1,"r_d",0.7675,0,2007-04-17,2042-04-30,"IO",1,1,101,319,35,1,0,9,0,0,0,1,0,"NA","NA",0,-50,0,112790,"474",0.1943,79342,4,13,0,1
"9961",4157183,2006,631.8,157318.88,"272","0","0","1","51","7734","0","0","0",0,"r_h",0.6834,0,2006-08-03,2027-08-31,"IO",1,1,109,143,21,1,0,9,0,0,0,1,0,"NA","NA",0,-410,0,157438,"280",0.4277,49696,3,3,0,1
"9962",2449713,2006,550.26,62587.55,"364","0","0","0","0","0","0","0","0",0,"r_e",0.2065,0,2006-06-23,2028-06-30,"Non-IO",1,1,111,153,22,1,0,9,0,0,0,1,0,"NA","NA",0,-570,0,63880,"370",0.7797,81311,9,7,0,1
"9963",3236714,2006,5.19,535.31,"499","0","0","0","0","0","0","0","0",0,"r_d",5e-04,0,2006-08-08,2026-08-31,"Non-IO",1,1,109,131,20,1,0,9,0,0,0,1,0,"NA","NA",0,-208298,0,546,"500",0.3756,36952,1,15,0,1
"9964",6562313,2003,888.4,106386.22,"493","0","0","0","0","0","0","0","0",1,"r_a",0.514,0,2003-12-02,2028-12-31,"Non-IO",1,1,141,159,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,108076,"512",0.3836,60531,8,14,0,1
"9965",7011393,2007,1957.84,165343.3,"408","0","0","0","0","0","0","0","0",0,"r_f",0.4452,0,2007-04-11,2024-04-30,"Non-IO",1,1,101,103,17,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,169976,"444",0.306,79590,5,12,0,1
"9966",1435187,2006,1043.58,143182.13,"432","0","0","0","0","0","0","0","0",0,"r_f",0.2871,0,2006-12-27,2031-12-31,"Non-IO",1,1,105,195,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,144928,"336",0.8668,61352,5,9,0,1
"9967",1074317,2006,403.31,70769.38,"524","0","0","0","0","0","0","0","0",1,"r_i",0.8121,0,2006-12-14,2040-12-31,"Non-IO",1,1,105,303,34,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,71192,"524",0.6325,72632,5,5,0,1
"9968",4602612,2005,432.5,101873.56,"173","1","28","0","0","0","0","1","0",1,"r_c",0.7022,0.24,2005-03-22,2030-03-31,"Non-IO",2,1,126,174,25,1,0,9,0,0,0,1,0.6739,"NA","NA",0,292,0,102016,"278",0.7334,52287,4,4,0,1
"9969",8911305,2006,465.06,72786.29,"299","0","0","0","0","0","0","0","0",1,"r_c",0.7372,0,2006-03-10,2036-03-31,"Non-IO",1,1,114,246,30,1,0,9,0,0,0,1,0.3819,"NA","NA",0,66,0,73468,"298",0.686,79587,5,5,0,1
"9970",2003790,2007,469.6,84906.4,"500","0","0","0","0","0","0","0","0",1,"r_g",0.8409,0,2007-03-27,2042-03-31,"Non-IO",1,1,102,318,35,1,0,9,0,0,0,1,0,"NA","NA",0,-1298,0,85364,"498",0.4964,77354,3,10,0,1
"9971",5958908,2006,834.5,211366.47,"318","0","0","0","0","0","0","0","0",1,"r_d",0.7631,0,2006-10-18,2036-10-31,"IO",1,1,107,253,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,211342,"296",0.4625,75257,4,10,0,1
"9972",2133076,2006,1.21,10.75,"419","0","0","0","0","0","0","0","0",0,"r_g",1e-04,0,2006-07-27,2016-07-31,"Non-IO",1,1,110,10,10,1,0,9,0,0,0,1,0,"NA","NA",0,-9666,0,14,"420",0.7804,69262,6,3,0,1
"9973",4469190,2007,589.18,71309.18,"173","0","0","0","0","0","0","0","0",0,"r_c",0.5068,0,2007-04-02,2029-04-30,"Non-IO",1,1,101,163,22,1,0,9,1,0,0,2,1,"NA","NA",0,590,2,72600,"270",0.7657,91953,6,6,1,0
"9974",5367911,2005,668.53,85172.68,"522","0","0","0","0","0","0","0","0",0,"r_h",0.4224,0,2005-07-07,2030-07-31,"Non-IO",1,1,122,178,25,1,0,9,0,0,0,1,0,"NA","NA",0,-1322,0,86380,"516",0.4899,60403,5,6,0,1
"9975",9682925,2003,803.58,207702.06,"378","0","0","0","0","0","0","0","0",0,"r_f",0.4583,0,2003-09-03,2028-09-30,"IO",1,1,144,156,25,1,0,9,0,0,0,1,0,"NA","NA",0,-154,0,208504,"366",0.3544,75684,10,15,0,1
"9976",8818001,2006,365.1,65636.79,"149","0","0","2","7","886","0","0","0",1,"r_e",0.4103,0.4145,2006-03-16,2041-03-31,"Non-IO",2,1,114,306,35,1,0,9,0,0,0,2,1,"NA","NA",0,366,2,65904,"170",0.5199,40632,3,8,0,1
"9977",5665168,2002,485.7,43435.04,"478","0","0","0","0","0","0","0","0",0,"r_e",0.3291,0,2002-10-29,2024-10-31,"Non-IO",1,1,155,109,22,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,44552,"498",0.6301,49277,3,6,0,1
